Num_Acc;dep;catr;voie;v1;v2;circ;nbv;vosp;prof;pr;pr1;plan;larrout;surf;infra;situ;vma
202100015051;44;4;RUE DU 16 SEPTEMBRE;0;Inconnu;2;0;0;1;-1;-1;1;-1.0;1;0;1;50
202100052292;69;4;BAYARD                              (CO);0;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;0;1;30
202100043787;75;4;BOULEVARD PERIPHERIQUE;0;Inconnu;1;4;0;1;25;900;1;-1.0;1;0;1;70
202100009992;974;4;BASSIN PLAT(CHEMIN);0;Inconnu;2;2;0;2;48;0;1;-1.0;1;9;1;50
202100054093;6;4;COMBOUL (AV. RAYMOND);0;Inconnu;1;1;0;1;-1;-1;2;-1.0;2;0;1;30
202100046533;31;4;SEJOURNE (AV PAUL) DU 1AU 16;0;Inconnu;2;4;3;4;-1;-1;1;-1.0;1;0;6;50
202100031039;63;6;JOUHAUX (BD LEON);0;Inconnu;-1;-1;0;1;-1;-1;1;-1.0;1;0;4;50
202100040774;75;4;BOULEVARD BEAUMARCHAIS;0;Inconnu;2;6;0;1;-1;-1;1;-1.0;1;0;1;50
202100007840;10;4;VOLTAIRE (RUE);0;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;5;1;50
202100031068;51;4;VAILLANT COUTURIER (RUE PAUL) NÂ°1 A 103;0;Inconnu;2;2;1;1;-1;-1;1;-1.0;1;0;1;50
202100006639;56;4;DELESTRAINT(AVENUE DU GENERAL);0;Inconnu;3;2;0;1;-1;-1;3;-1.0;1;6;1;50
202100052664;64;3;BAYONNE (AVENUE DE);0;Inconnu;2;4;0;1;9;420;1;-1.0;1;6;1;50
202100001259;93;1;BDL;0;Inconnu;1;2;0;2;1;0;2;-1.0;2;0;1;50
202100037694;77;3;407;0;Inconnu;2;2;0;3;0;600;2;-1.0;1;0;4;50
202100045415;6;4;MARCEAU (R.);0;Inconnu;1;2;0;1;-1;-1;1;-1.0;1;0;1;50
202100048801;65;3;8;-1;Inconnu;2;2;0;1;58;600;1;-1.0;1;0;3;80
202100005858;95;1;AUTOROUTE A15;0;Inconnu;3;6;0;1;20;299;1;-1.0;2;0;1;90
202100005178;69;3;7;0;Inconnu;2;2;2;1;12;800;3;-1.0;2;0;1;80
202100039551;67;7;351;0;Inconnu;1;3;0;1;1;0;1;-1.0;2;0;1;90
202100004372;92;1;86;0;Inconnu;3;4;0;1;52;700;1;-1.0;2;1;1;70
202100011550;86;4;JACQUES COEUR (AVENUE);0;Inconnu;2;4;2;1;-1;-1;1;-1.0;1;0;1;50
202100041773;988;4;RUE ANDRE DE BECHADE;0;Inconnu;2;2;0;1;0;0;1;-1.0;1;0;1;50
202100042848;65;4;LARCHER (RUE JEAN);0;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;0;1;50
202100001625;75;4;RUE HENRY FARMAN;0;Inconnu;-1;2;0;1;-1;-1;2;-1.0;1;0;1;50
202100026919;38;3;517;0;D;2;1;0;2;6;160;1;-1.0;1;0;1;50
202100039543;95;2;RN 184;0;Inconnu;3;7;0;1;10;899;1;-1.0;2;0;1;90
202100014310;93;1;AUTOROUTE A1;0;Inconnu;3;4;0;1;1;500;1;-1.0;1;1;1;90
202100020827;972;4;ABBE LAVIGNE (AVENUE);0;Inconnu;2;2;0;1;0;0;1;-1.0;1;0;1;30
202100054051;64;4;LILAS DES;0;Inconnu;2;2;0;1;0;0;1;-1.0;2;0;1;50
202100022623;50;3;TORIGNI;0;Inconnu;2;2;0;2;19;1200;1;-1.0;1;0;1;50
202100044343;7;3;238;-1;Inconnu;2;2;0;2;4;500;2;-1.0;1;0;3;80
202100004017;63;7;CHARMES (CAR DES);0;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;0;1;50
202100015749;75;4;BOULEVARD DE MAGENTA;0;Inconnu;2;6;0;1;-1;-1;1;-1.0;1;0;4;30
202100032593;39;1;a36;-1;Inconnu;3;4;0;1;51;900;1;-1.0;2;0;3;130
202100025082;49;4;;-1;Inconnu;2;2;0;1;-1;-1;1;5.0;1;0;1;50
202100023063;42;4;MIMARD ETIENNE A PARTIR NÃ¸ 29-36;0;Inconnu;2;2;0;2;-1;-1;1;-1.0;1;0;1;50
202100011022;83;1;A57;0;Inconnu;3;4;0;1;1;649;1;-1.0;1;8;1;70
202100007797;58;3;DOCKS;0;Inconnu;1;1;0;1;0;0;2;-1.0;1;0;1;30
202100050849;95;1;AUTOROUTE A115;0;Inconnu;3;4;0;1;4;0;3;-1.0;1;0;1;90
202100026147;9;3;9Â° R.C.P. AVENUE DU;0;Inconnu;2;2;0;1;0;0;1;-1.0;2;0;1;30
202100039274;64;4;BAYONNE DE;0;Inconnu;2;2;2;1;0;0;1;-1.0;1;0;5;50
202100024703;78;4;;-1;Inconnu;2;-1;-1;1;-1;-1;1;-1.0;1;5;1;50
202100002670;12;3;920;0;Inconnu;2;1;0;1;10;720;1;3.5;1;0;1;50
202100003286;44;3;95;0;D;2;2;0;1;1;447;4;-1.0;2;0;1;80
202100012438;56;4;KERLIR (CHEMIN DE);0;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;0;1;50
202100011834;10;4;SOMME (RUE DE LA);0;Inconnu;2;2;0;2;-1;-1;1;-1.0;2;0;1;50
202100012054;94;3;FOCH (AV);0;Inconnu;2;2;0;1;1;0;1;-1.0;1;0;1;30
202100011903;65;6;817;-1;D;-1;-1;0;1;-1;-1;1;-1.0;1;0;1;50
202100028058;69;3;306;0;D;1;2;0;1;30;300;1;-1.0;1;0;8;30
202100051919;5;3;VEYNES ( AVENUE DE  );0;Inconnu;2;3;0;2;68;700;1;-1.0;1;5;1;50
202100001656;87;3;91;-1;Inconnu;2;2;0;2;-1;-1;2;-1.0;6;0;3;80
202100022517;34;3;36;0;Inconnu;2;2;0;2;0;797;1;-1.0;1;0;1;30
202100030537;76;4;Z.A. DU MADRILLET;0;Inconnu;2;2;0;1;-1;-1;1;-1.0;2;0;1;30
202100015481;69;4;DUCHERE (DE LA)                     (BD);0;Inconnu;2;2;3;2;-1;-1;3;-1.0;1;0;1;50
202100011862;94;3;EUGENE VARLIN (R);0;Inconnu;3;2;0;1;1;0;3;-1.0;2;5;1;50
202100007832;13;4;GENERAL LECLERC (AVENUE DU);0;Inconnu;2;2;0;2;0;0;2;-1.0;2;5;1;50
202100029356;41;1;71;0;A;1;1;0;1;127;0;1;-1.0;2;9;8;50
202100040364;75;4;BOULEVARD DU MONTPARNASSE;0;Inconnu;2;6;3;1;-1;-1;1;-1.0;1;0;6;50
202100039627;17;3;939;0;Inconnu;2;2;0;1;82;247;1;-1.0;1;0;1;50
202100019748;93;4;GENEVE (RUE DE);0;Inconnu;2;2;0;1;0;0;1;-1.0;2;0;1;50
202100040195;29;4;PREMIERE DFL (AVENUE);0;Inconnu;2;2;0;1;3;900;1;-1.0;1;0;1;50
202100007149;69;4;FOURNET                             (R );0;Inconnu;1;1;0;1;-1;-1;1;-1.0;1;0;1;50
202100020974;13;1;A507 sens Aubagne- Marseille;0;Inconnu;3;2;0;1;0;899;1;-1.0;1;0;1;70
202100029380;85;3;51;0;Inconnu;2;2;0;1;0;885;1;-1.0;1;9;1;80
202100036372;69;7;25EME REGIMENT DE TIRAILLEURS SENEGA(AV);0;Inconnu;1;2;3;4;50;200;1;-1.0;1;0;1;50
202100017426;76;4;ALBERT SAMAIN;0;Inconnu;2;2;0;1;0;0;1;-1.0;1;0;1;50
202100009323;92;4;J. GUESDERUE)141A151ET 150A158;0;Inconnu;1;2;0;1;0;0;1;-1.0;1;0;1;50
202100007852;75;4;QUAI DE BERCY;0;Inconnu;1;3;0;1;-1;-1;1;-1.0;1;0;1;50
202100047083;33;3;1215;-1;Inconnu;2;2;0;1;70;500;1;-1.0;1;0;1;80
202100004766;33;4;AVE VICTOR HUGO;0;Inconnu;2;2;0;1;-1;-1;1;-1.0;2;5;1;50
202100031007;70;2;R.N. 19;0;Inconnu;1;1;0;1;40;600;2;-1.0;1;5;1;50
202100014792;59;4;GHESQUIERE RUE DE;0;Inconnu;4;3;0;1;-1;-1;1;-1.0;1;5;1;50
202100054234;75;4;ROUTE DE SURESNES;0;Inconnu;2;4;0;1;-1;-1;1;-1.0;1;0;1;50
202100020202;78;2;RN12;0;Inconnu;1;3;0;1;23;200;1;-1.0;1;0;1;110
202100046928;27;3;D64E (voie nouvelle);0;Inconnu;2;2;0;1;4;330;1;-1.0;1;0;1;80
202100041294;25;4;GAULLE BOULEVARD CHARLES;0;Inconnu;3;1;2;1;-1;-1;1;-1.0;2;0;5;50
202100023001;82;4;LABAT (RUE DU DOCTEUR);0;Inconnu;-1;0;3;1;-1;-1;1;-1.0;1;8;1;50
202100004503;974;2;RN2 DIRECTION ST BENT SORTIE PETIT BAZAR;0;Inconnu;-1;2;0;1;20;957;1;-1.0;1;0;8;110
202100009039;13;1;A51-Sens Marseille vers Aix en Provence;0;Inconnu;1;4;3;1;15;199;1;-1.0;1;3;1;90
202100050376;93;4;"""GUESDE JULES (BOULEVARD), NR 7 A 53""";0;Inconnu;1;0;0;1;0;1;2;-1.0;1;5;1;50
202100002590;81;4;BOURDES (DE);0;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;4;1;30
202100051590;13;4;ROMAIN ROLLAND (BOULEVARD);0;Inconnu;1;1;0;1;-1;-1;1;-1.0;2;0;1;50
202100031917;93;3;NEUILLY (PONT);0;Inconnu;2;2;0;1;0;0;1;-1.0;1;2;1;30
202100019856;72;4;GENESLAY FELIX (AV) NÂ° IMP 385 ET plus;0;Inconnu;3;4;0;1;0;0;1;-1.0;1;0;1;50
202100049385;54;7;LECLERC (AVENUE DU GENERAL);0;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;0;1;50
202100002205;38;3;302;0;D;3;4;0;1;-1;-1;1;-1.0;1;0;1;90
202100004021;59;7;MONT A LEUX (RUE DU);0;Inconnu;2;2;0;1;-1;-1;1;-1.0;2;0;1;30
202100047399;94;2;R DE PARIS;0;Inconnu;1;2;0;1;1;0;1;-1.0;1;0;1;50
202100055552;93;3;JEAN JAURES  (AVE)  157 A 213;0;Inconnu;2;2;1;1;0;1;1;-1.0;1;0;5;30
202100022276;16;3;HAUTE DE CROUIN (RUE);0;Inconnu;2;2;0;1;3;600;1;-1.0;1;0;1;70
202100009268;13;4;SAINT JOSEPH (CHEMIN DE);0;Inconnu;2;4;0;1;0;0;1;-1.0;1;0;1;50
202100006588;83;4;FAVEYROLLES (ROUTE DE);0;Inconnu;3;2;0;2;3;123;1;-1.0;1;5;1;50
202100009319;92;3;3;0;Inconnu;2;3;0;2;0;0;1;-1.0;1;0;1;50
202100004615;69;1;A7   10.992 A 13.970;0;Inconnu;3;6;0;1;12;675;1;-1.0;2;0;1;110
202100019899;75;4;AVENUE FOCH;0;Inconnu;2;4;0;1;-1;-1;1;-1.0;2;0;1;50
202100037467;73;3;921;0;Inconnu;2;2;0;1;12;500;2;-1.0;1;0;3;80
202100041246;974;4;MURAT CHANOINE(RUE);0;Inconnu;2;2;0;1;0;0;1;-1.0;1;9;1;50
202100025951;92;1;86;0;Inconnu;1;2;0;1;3;99;1;-1.0;1;0;1;90
202100039817;51;4;LOUIS VICTOR DE BROGLIE;0;Inconnu;2;2;0;2;-1;-1;3;-1.0;2;0;3;50
202100055807;25;4;JACQUARD RUE;0;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;0;1;50
202100019802;22;3;15;-1;Inconnu;2;2;0;1;-1;-1;1;4.0;1;5;1;80
202100038332;83;4;FARON (BD DU);0;Inconnu;2;2;0;3;0;0;1;-1.0;1;0;1;50
202100031571;33;4;SOMME (CRS DE LA);0;Inconnu;2;2;3;1;-1;-1;1;-1.0;1;0;1;50
202100031422;75;4;BOULEVARD MALESHERBES;0;Inconnu;2;4;0;1;-1;-1;1;-1.0;1;0;1;30
202100020303;27;4;PAGNOL (RUE MARCEL);0;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;0;1;50
202100045932;65;4;CARNOT (RUE);0;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;0;1;50
202100052776;35;4;GROSLAY (BD DE JUSQU'AU NÂ°23);0;Inconnu;2;2;0;2;-1;-1;1;-1.0;1;0;1;30
202100011840;75;4;BOULEVARD DE LA VILLETTE;0;Inconnu;1;1;0;1;-1;-1;1;-1.0;2;0;1;30
202100015028;59;4;MICHELET (RUE);0;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;0;1;50
202100004996;29;3;143;0;Inconnu;1;1;0;1;-1;-1;2;-1.0;2;0;1;70
202100035186;54;1;Autoroute A 31;0;Inconnu;3;3;0;3;247;800;1;-1.0;1;3;1;110
202100037832;75;4;BOULEVARD DE COURCELLES;0;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;0;1;50
202100037175;95;4;MARTYRS DE CHATEAUBRIANT (BLD DES);0;Inconnu;2;4;3;1;-1;-1;2;-1.0;1;0;1;50
202100025947;13;1;A7-Sens Marseille vers Lyon;0;Inconnu;1;3;0;1;265;0;1;-1.0;1;0;1;110
202100010848;69;4;;0;Inconnu;2;2;0;2;-1;-1;1;-1.0;1;0;1;50
202100038368;35;4;BREILLOU (RUE DU);0;Inconnu;2;2;0;2;-1;-1;1;-1.0;1;0;1;50
202100044880;2;3;937;0;D;2;2;0;1;-1;-1;3;-1.0;1;0;1;50
202100008876;65;3;935;-1;Inconnu;2;2;0;1;49;700;2;-1.0;2;0;8;50
202100005380;75;4;RUE DE VAUGIRARD;0;Inconnu;2;4;1;1;-1;-1;1;-1.0;1;0;5;30
202100047306;26;3;171;-1;Inconnu;-1;2;0;1;9;190;1;-1.0;1;6;1;30
202100047197;77;1;A4.Y;0;Inconnu;3;8;0;1;20;100;1;-1.0;1;3;1;110
202100044714;75;4;BOULEVARD JOURDAN;0;Inconnu;2;6;1;2;-1;-1;1;-1.0;1;-1;5;50
202100008970;75;4;PLACE DE CLICHY;0;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;0;1;30
202100019711;10;4;CHARMILLES (MAIL DES);0;Inconnu;1;2;0;1;-1;-1;3;-1.0;2;0;1;50
202100019684;33;4;AVE D'EYSINES CAUD;0;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;0;1;50
202100008449;78;4;PEREIRE;0;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;0;1;50
202100001920;93;3;VAILLANT-COUTURIER (AVENUE PAUL);0;Inconnu;1;1;0;1;0;0;1;-1.0;1;0;1;50
202100001181;60;3;Rd 973;0;Inconnu;2;2;0;1;1;0;1;-1.0;1;0;1;80
202100040916;38;4;RUE LESDIGUIÃˆRES;0;Inconnu;2;4;3;1;-1;-1;1;-1.0;2;9;1;30
202100038170;67;4;FRERES (RUE DES);0;Inconnu;2;2;0;1;0;0;1;-1.0;6;9;1;30
202100015211;93;1;AUTOROUTE A3;0;Inconnu;3;6;0;1;7;900;3;-1.0;2;0;1;90
202100032345;93;4;BOIS SAINT MARTIN (AVENUE);0;Inconnu;2;2;0;1;0;0;1;-1.0;1;0;1;50
202100051379;95;1;AUTOROUTE A15;0;Inconnu;3;8;0;2;9;0;3;-1.0;1;0;1;110
202100023106;73;4;LEPIC BOULEVARD;0;Inconnu;2;2;0;1;-1;-1;1;-1.0;9;0;1;50
202100042761;73;3;D991;0;Inconnu;2;2;0;1;27;700;2;-1.0;1;0;1;50
202100012364;95;1;AUTOROUTE A15;0;Inconnu;-1;6;0;1;15;500;1;-1.0;1;0;1;110
202100035892;65;4;SEPTEMBRE (RUE DU IV);0;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;0;1;50
202100051319;75;4;AVENUE DES GOBELINS;0;Inconnu;2;4;0;1;-1;-1;1;-1.0;2;0;1;50
202100031052;59;7;RD 191;0;Inconnu;2;4;1;1;-1;-1;1;-1.0;1;0;1;50
202100034773;10;3;RD 660;0;Inconnu;3;4;0;1;3;450;1;-1.0;1;0;1;90
202100011031;93;1;AUTOROUTE A86;0;Inconnu;3;6;0;2;26;600;3;-1.0;1;0;1;70
202100049145;94;3;GABRIEL PERI (R);0;Inconnu;1;1;0;1;0;0;1;-1.0;1;0;1;50
202100006374;93;1;AUTOROUTE A104;0;Inconnu;3;4;0;1;0;699;1;-1.0;1;0;1;110
202100016312;78;1;13;0;Inconnu;3;3;0;1;50;0;1;-1.0;1;0;1;130
202100018605;75;4;BOULEVARD DES BATIGNOLLES;0;Inconnu;3;2;0;1;-1;-1;1;-1.0;2;0;1;30
202100008636;49;6;;0;Inconnu;-1;-1;0;1;-1;-1;1;4.0;1;9;8;-1
202100007270;34;4;MONTASINOS (RUE DE;0;Inconnu;2;1;0;2;-1;-1;1;-1.0;1;0;1;50
202100017658;15;4;LAVOISIER (RUE);0;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;0;1;50
202100046473;33;3;;0;Inconnu;2;2;0;1;15;820;3;-1.0;1;0;4;50
202100028455;971;3;SECTION TOMBEAU;0;Inconnu;2;2;0;1;-1;-1;2;-1.0;1;0;8;80
202100003513;71;4;;0;Inconnu;2;2;0;2;-1;-1;1;-1.0;1;9;1;50
202100000502;78;3;PAUL RAOULT (AVENUE);0;Inconnu;3;4;0;1;5;816;1;-1.0;1;0;1;50
202100015387;2B;2;10;-1;Inconnu;2;2;0;1;137;570;1;7.0;2;0;1;50
202100033267;68;1;35;-1;Inconnu;3;4;0;1;68;0;1;-1.0;1;0;2;130
202100036353;69;1;A43   13.029 A 15.971;0;Inconnu;3;4;0;1;14;0;1;-1.0;2;0;1;110
202100003439;75;4;RUE DE VAUGIRARD;0;Inconnu;1;3;3;1;-1;-1;1;-1.0;1;-1;6;30
202100018905;974;4;DE LA REPUBLIQUE(AVENUE);0;Inconnu;2;2;0;1;0;0;1;-1.0;1;0;1;50
202100016958;27;4;avenue des mÃ©tiers;0;Inconnu;2;2;0;2;-1;-1;1;-1.0;1;0;1;50
202100002035;6;4;;0;Inconnu;2;2;0;2;-1;-1;3;-1.0;1;0;1;30
202100049065;87;4;LECLERC (AVENUE DU GENERAL);0;Inconnu;4;3;0;1;0;0;1;-1.0;1;0;1;50
202100038353;56;4;DE GAULLE ( AVE DU GENERAL );0;Inconnu;2;2;2;1;-1;-1;1;-1.0;1;0;5;30
202100011979;95;3;ENGHIEN (ROUTE D' );0;Inconnu;2;2;0;1;7;400;1;-1.0;1;0;1;50
202100028022;14;3;152;-1;Inconnu;2;2;0;1;5;200;1;4.0;1;0;1;80
202100004465;13;3;;-1;Inconnu;-1;1;0;1;-1;-1;1;3.0;1;0;1;50
202100043660;94;3;PROVINS (RTE DE);0;Inconnu;3;2;0;1;0;0;1;-1.0;1;9;1;50
202100011087;38;4;MARCELIN BERTHELOT (AVENUE);0;Inconnu;3;4;3;1;0;0;1;-1.0;1;0;1;50
202100035532;75;4;RUE LA FAYETTE;0;Inconnu;1;2;1;1;-1;-1;1;-1.0;1;0;1;30
202100045920;80;4;GEORGES POMPIDOU (AVENUE);0;Inconnu;-1;4;0;1;-1;-1;1;-1.0;1;0;1;50
202100049674;94;4;NOUVEAU MONDE (rue du);0;Inconnu;2;2;0;2;1;0;3;-1.0;1;0;8;50
202100045957;25;4;FRANCHE COMTE RUE DE;0;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;0;1;30
202100048352;92;1;AUTOROUTE A86;0;Inconnu;1;1;0;1;52;970;1;-1.0;2;0;1;70
202100053005;32;3;41;-1;Inconnu;2;2;0;2;13;450;2;-1.0;2;0;1;80
202100026110;972;3;RD 41 (ROCADE);0;Inconnu;3;4;0;2;0;500;1;-1.0;2;0;1;60
202100014931;13;7;AVENUE BOUCHAGA BOUALEM-RD 69;0;Inconnu;2;2;0;1;0;0;1;-1.0;1;0;1;70
202100032130;75;4;BOULEVARD BARBES;0;Inconnu;2;4;0;2;-1;-1;1;-1.0;2;0;1;50
202100036570;976;4;mamoudzou centre-Rassi Boina KaÃ¯m (rue);0;Inconnu;2;0;0;1;0;0;1;-1.0;1;0;1;50
202100013450;58;3;985;0;A;2;2;0;1;25;700;1;-1.0;1;0;3;80
202100055665;50;3;LIBERATION (AV DE LA);0;Inconnu;2;2;0;1;2;867;1;-1.0;1;0;1;30
202100011897;56;3;7738;0;A;2;2;0;2;2;230;1;-1.0;2;0;1;80
202100020446;14;3;;0;Inconnu;1;1;0;2;0;0;1;-1.0;1;3;1;30
202100040227;94;2;R DE PARIS;0;Inconnu;3;2;0;1;1;0;1;-1.0;1;0;1;50
202100001210;75;4;RUE GLUCK;0;Inconnu;1;1;0;1;-1;-1;1;-1.0;1;0;1;30
202100003005;36;2;151;-1;Inconnu;2;2;0;1;80;410;1;-1.0;2;0;5;50
202100023434;33;3;ERMITAGE (AVE DE L');0;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;0;1;50
202100055197;10;4;GEORGES POMPIDOU (RUE);0;Inconnu;1;3;0;1;-1;-1;1;-1.0;2;5;1;50
202100006149;43;3;37;-1;Inconnu;2;2;0;1;2;500;1;-1.0;2;0;3;80
202100009164;37;3;17;-1;Inconnu;2;2;0;1;24;220;1;4.0;1;0;1;50
202100031101;37;4;HUGO (AVENUE VICTOR);0;Inconnu;2;2;0;2;-1;-1;1;-1.0;1;0;1;50
202100028717;972;3;17;-1;Inconnu;2;2;0;1;4;500;1;-1.0;2;0;1;50
202100031744;94;3;FOCH (AV);0;Inconnu;2;2;0;1;1;0;1;-1.0;2;5;1;30
202100018953;37;3;ALOUETTE (AVENUE);0;Inconnu;3;4;0;2;0;0;3;-1.0;1;0;1;50
202100034641;68;3;1;2;Inconnu;2;2;0;1;44;300;1;5.5;1;0;1;80
202100026273;72;4;RUAUDIN (RUE) NÂ° IMP 1 A 67;0;Inconnu;2;2;0;2;0;0;2;-1.0;1;0;1;50
202100016159;45;4;DEMAY (RUE);0;Inconnu;2;1;0;1;0;0;1;-1.0;1;0;1;50
202100040450;69;4;;0;Inconnu;2;4;1;2;-1;-1;1;-1.0;2;0;1;50
202100018938;63;4;LIBERATION (AVENUE DE LA);0;Inconnu;3;4;3;1;-1;-1;1;-1.0;1;0;1;50
202100043492;80;3;48;0;D;2;2;0;1;4;50;1;-1.0;1;5;1;80
202100012728;3;3;11;-1;Inconnu;2;2;0;1;21;159;1;5.5;1;0;1;90
202100031288;95;1;AUTOROUTE A15;0;Inconnu;3;8;0;1;8;399;1;-1.0;1;0;1;110
202100030358;59;7;THIERS (RUE);0;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;0;1;50
202100015579;37;4;STRAUSS (RUE JOHANN);0;Inconnu;2;6;0;1;-1;-1;1;-1.0;1;0;1;30
202100008635;2B;3;180;-1;Inconnu;2;2;0;1;0;0;1;-1.0;1;0;3;70
202100046411;17;3;129;-1;Inconnu;2;2;0;1;57;1386;4;-1.0;1;0;3;80
202100022267;33;4;AVE DE FONCASTEL;0;Inconnu;2;3;2;1;-1;-1;1;-1.0;1;0;1;50
202100043161;49;4;ARBRISSEL;0;Inconnu;-1;2;0;1;1;0;1;-1.0;1;0;1;50
202100052306;56;4;TOHANNIC(AVENUE DE);0;Inconnu;1;1;0;1;-1;-1;1;-1.0;2;0;1;30
202100052763;64;4;BEARN DE;0;Inconnu;2;2;0;1;0;0;1;-1.0;1;0;1;30
202100007744;54;4;VILLERS (RUE DE);0;Inconnu;1;1;2;1;-1;-1;1;-1.0;1;0;1;30
202100006895;93;1;AUTOROUTE A86;0;Inconnu;3;6;0;1;24;899;1;-1.0;1;0;1;90
202100037053;75;4;BOULEVARD DE LA TOUR MAUBOURG;0;Inconnu;1;2;0;1;-1;-1;1;-1.0;1;0;1;50
202100032529;94;3;GENERAL LECLERC (AV);0;Inconnu;1;2;0;1;0;1;1;-1.0;1;0;1;50
202100013133;93;3;SAINT LEU (ROUTE);0;Inconnu;2;2;0;1;0;1;1;-1.0;1;0;1;50
202100027114;39;3;673;-1;Inconnu;2;2;0;1;0;670;1;-1.0;1;0;1;50
202100015251;12;4;;-1;Inconnu;2;2;0;2;-1;-1;1;5.5;1;0;1;50
202100003799;59;3;65;-1;Inconnu;2;1;0;1;-1;-1;1;-1.0;1;0;1;80
202100037204;71;4;ACACIAS (RUE DES) NÂ°18 A 58 ET 5 A 51;0;Inconnu;2;2;0;1;-1;-1;3;-1.0;1;0;1;50
202100006048;987;2;;0;Inconnu;1;1;0;2;-1;-1;3;-1.0;1;3;1;50
202100020040;69;4;FRERES LUMIERE (DES)                (AV);0;Inconnu;1;2;2;1;-1;-1;1;-1.0;1;0;1;50
202100046537;17;4;AMPERE;0;Inconnu;2;2;2;1;-1;-1;1;-1.0;1;0;1;50
202100035164;84;3;941;0;D;2;2;0;1;-1;-1;1;-1.0;1;0;1;50
202100034286;15;4;;0;Inconnu;-1;2;0;2;-1;-1;3;-1.0;1;0;1;50
202100049796;56;3;158;-1;Inconnu;2;2;0;1;4;313;1;-1.0;1;0;1;70
202100053563;69;4;;0;Inconnu;2;2;1;2;-1;-1;1;-1.0;1;0;4;50
202100028394;28;3;920;0;Inconnu;2;2;0;1;0;50;1;-1.0;1;0;1;50
202100028023;14;3;51;-1;Inconnu;2;2;0;1;10;600;1;-1.0;1;0;1;80
202100033946;27;3;26;-1;Inconnu;2;2;0;2;21;300;1;-1.0;2;0;1;70
202100041116;29;4;PRIGENT TANGUY (RP CARREFOUR A RUE MESNO;0;Inconnu;2;2;0;1;-1;-1;1;-1.0;2;5;1;50
202100015172;24;3;25;0;D;2;2;0;1;-1;-1;3;-1.0;2;0;1;80
202100044246;86;4;LIBERATION (AVENUE DE LA);0;Inconnu;2;3;0;1;-1;-1;1;-1.0;1;0;1;50
202100019444;78;1;A86 INT;0;Inconnu;3;3;0;2;59;400;1;-1.0;1;9;1;90
202100016563;92;4;;0;Inconnu;-1;0;0;1;0;0;1;-1.0;1;9;8;50
202100040998;14;3;82;0;Inconnu;2;2;0;1;12;-1;1;-1.0;9;0;1;80
202100046109;33;9;ESP FRANCOIS MITTERRAND;0;Inconnu;-1;-1;3;1;-1;-1;2;-1.0;1;0;6;1
202100028929;78;3;26;0;A;2;2;0;2;19;60;1;-1.0;1;0;1;50
202100008614;93;3;MAXIME GORKI (BOULEVARD) DES NÂ°1 AU 87;0;Inconnu;2;0;0;1;0;0;1;-1.0;1;0;1;50
202100029564;974;4;RAMBAUD (LEOPOLD);0;Inconnu;1;3;0;1;0;0;1;-1.0;1;0;1;70
202100055270;973;4;SPATULES (RUE DES) CITE EAU LISETTE;0;Inconnu;2;1;0;1;0;0;1;-1.0;2;0;1;50
202100009720;44;4;RUE MONDESIR;0;Inconnu;1;1;0;1;0;0;1;-1.0;2;0;1;30
202100041008;48;3;RD907;2;Inconnu;2;2;0;1;47;850;1;-1.0;1;0;1;50
202100027358;44;4;NEYMAN (BOULEVARD JEAN DE);0;Inconnu;2;3;0;2;-1;-1;1;-1.0;1;0;1;50
202100004068;31;4;GUYENNE (ALL DE) DU 2AU 79;0;Inconnu;2;2;0;1;-1;-1;1;-1.0;2;0;1;30
202100007965;973;4;MERE THERESA (rue);0;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;0;1;50
202100001689;974;4;DU CENTRE(CHEMIN);0;Inconnu;2;2;0;1;0;0;1;-1.0;1;0;1;50
202100040415;76;1;A29;-1;Inconnu;1;1;0;2;26;1;3;-1.0;2;0;1;50
202100017958;13;1;A7-Sens Marseille vers Lyon;0;Inconnu;3;4;0;1;278;500;1;-1.0;1;0;1;70
202100052744;69;4;JULIETTE RECAMIER                   (R );0;Inconnu;1;1;0;1;-1;-1;1;-1.0;2;0;1;50
202100000018;14;1;;-1;Inconnu;2;4;-1;1;204;0;1;-1.0;1;7;1;90
202100019921;93;4;LISBONNE (RUE DE);0;Inconnu;2;3;0;1;0;0;2;-1.0;1;0;1;50
