id_vehicule;num_veh;senc;catv;obs;obsm;choc;manv;motor;occutc
146A398;D01;1;7;0;2;4;2;1;0
143A826;A01;1;7;0;2;1;19;1;0
176A973;B01;1;7;0;2;2;1;1;0
116A970;B01;2;7;0;2;4;2;1;0
130A025;A01;1;7;0;2;1;15;1;0
151A133;A01;1;31;1;0;1;13;1;0
115A557;A01;1;20;0;0;1;26;1;0
177A733;B01;2;32;0;2;1;1;1;0
168A862;B01;2;50;0;2;7;1;3;0
104A932;A01;3;7;0;2;3;15;1;0
112A217;A01;0;37;0;1;2;16;0;1
120A858;A01;2;7;0;2;2;1;1;0
199A119;A01;2;10;14;0;2;14;1;0
122A302;A01;1;10;0;2;3;0;1;0
102A359;A01;1;7;0;1;3;15;1;0
113A820;B01;3;7;0;2;1;13;0;0
142A956;A01;0;7;4;0;9;13;1;0
130A935;A01;1;7;0;2;5;15;6;0
188A867;A01;3;7;0;1;1;1;1;0
111A056;B01;1;33;0;2;1;1;1;0
155A544;A01;1;2;0;2;1;2;1;0
139A650;B01;2;7;0;2;0;26;1;0
108A732;B01;1;1;0;2;1;1;0;0
124A545;A01;1;7;0;2;8;13;1;0
104A364;B01;1;30;0;2;0;1;3;0
179A588;A01;2;7;0;2;1;15;1;0
160A809;A01;1;2;0;2;2;19;1;0
132A012;A01;2;30;0;2;1;1;0;0
125A940;A01;2;7;4;0;1;1;1;0
186A697;A01;1;7;0;1;1;1;1;0
191A708;A01;3;7;0;2;2;16;1;0
117A923;A01;3;1;8;0;1;1;5;0
192A098;B01;1;7;0;9;3;1;1;0
159A915;A01;0;34;0;2;2;0;5;0
131A835;B01;1;7;0;2;4;0;1;0
163A624;B01;3;7;0;2;3;1;1;0
133A424;Z01;1;7;0;1;0;1;1;0
106A734;C01;1;7;0;2;4;23;1;0
158A450;A01;1;30;0;0;0;0;1;0
131A766;B01;1;7;0;2;4;1;1;0
143A944;A01;3;34;14;0;0;5;1;0
189A071;A01;0;7;0;2;1;1;1;0
131A207;A01;3;7;0;2;8;15;1;0
185A378;A01;1;2;9;0;1;1;1;0
158A109;A01;2;2;12;0;0;0;1;0
168A561;A01;0;7;0;2;8;19;1;0
180A904;A01;3;50;0;2;1;1;3;0
182A580;B01;2;7;0;1;4;1;1;0
166A453;B01;0;1;0;2;8;19;5;0
111A344;A01;2;7;4;2;7;1;1;0
118A155;B01;1;30;0;2;7;1;1;0
145A471;A01;2;33;8;0;1;1;1;0
193A301;A01;2;7;0;1;3;15;1;0
195A389;B01;1;7;0;2;3;1;1;0
146A714;A01;3;10;0;1;2;15;1;0
163A100;Z01;1;13;0;2;7;9;0;0
121A318;A01;1;7;2;0;1;0;1;0
107A148;A01;2;30;0;2;2;11;3;0
126A445;B01;2;1;0;2;3;1;5;0
117A057;B01;1;10;0;2;1;1;1;0
118A190;A01;0;7;0;2;1;26;1;0
200A870;B01;2;34;0;2;0;1;1;0
110A870;A01;1;7;0;2;3;19;1;0
188A082;A01;1;50;0;2;1;25;3;0
118A932;B01;1;7;0;2;8;0;1;0
124A681;B01;1;2;0;2;8;26;1;0
193A570;B01;1;7;0;0;4;2;1;0
165A453;A01;0;1;0;1;1;1;5;0
120A518;B01;2;7;0;0;6;1;0;0
158A101;A01;3;2;6;0;0;1;1;0
154A795;B01;2;7;0;2;1;2;1;0
166A426;A01;1;50;0;2;8;26;3;0
148A176;A01;2;7;0;2;3;15;1;0
198A030;A01;2;17;0;2;5;16;1;0
156A857;B01;2;10;0;0;6;1;1;0
166A928;B01;1;7;0;2;3;1;1;0
102A626;B01;1;7;0;2;2;1;1;0
133A108;B01;1;7;0;2;6;16;1;0
132A322;A01;1;7;0;1;1;2;1;0
182A427;F01;1;7;0;2;1;2;1;0
120A342;C01;1;7;0;2;4;26;1;0
170A742;A01;0;2;0;2;1;13;1;0
144A278;A01;0;30;0;2;0;26;6;0
136A291;A01;2;2;0;2;7;15;1;0
111A351;A01;1;7;3;5;1;1;1;0
134A936;A01;1;7;0;2;3;1;1;0
120A616;A01;2;7;0;2;1;18;1;0
119A658;B01;1;33;0;2;1;0;1;0
144A928;A01;1;33;13;0;1;1;1;0
164A422;B01;1;7;0;2;2;17;1;0
118A161;B01;2;7;0;2;6;1;2;0
144A322;A01;1;7;0;2;5;15;1;0
113A816;B01;3;7;0;0;8;1;2;0
138A778;B01;1;33;0;2;2;1;1;0
126A016;A01;2;7;0;2;1;1;1;0
103A716;B01;1;7;0;2;8;1;1;0
112A983;A01;3;7;0;2;3;19;1;0
109A921;B01;1;3;0;2;1;1;1;0
140A557;A01;2;7;1;0;1;26;1;0
139A305;B01;1;33;0;2;0;26;1;0
149A572;A01;1;33;3;0;2;0;1;0
168A082;B01;1;32;0;2;1;1;1;0
196A767;B01;1;7;0;2;8;1;1;0
126A122;A01;1;7;0;2;2;15;1;0
137A455;C01;1;7;0;0;0;0;0;0
165A879;A01;1;7;0;2;1;1;1;0
143A546;B01;2;10;3;0;5;0;1;0
113A536;A01;2;30;0;0;0;0;1;0
129A372;B01;3;1;0;2;4;1;5;0
120A317;B01;1;50;0;2;7;1;3;0
174A699;A01;2;7;0;1;2;1;1;0
103A589;A01;0;2;0;0;0;0;1;0
127A445;A01;2;7;16;2;7;15;1;0
172A389;A01;2;1;0;2;7;2;5;0
188A673;B01;3;1;0;2;0;19;5;0
159A238;B01;1;7;0;2;2;1;1;0
148A447;D01;1;7;0;2;5;23;1;0
109A944;B01;2;31;0;2;3;1;1;0
155A365;A01;1;10;0;2;1;1;1;0
133A789;B01;0;1;0;2;9;15;0;0
116A742;B01;1;7;0;2;1;1;1;0
180A212;A01;3;7;0;1;2;1;1;0
129A196;A01;1;7;0;1;7;15;2;0
105A584;A01;2;7;0;2;2;17;1;0
125A883;B01;3;7;0;2;4;1;1;0
163A184;B01;1;10;0;2;3;1;1;0
139A354;B01;2;33;0;2;2;17;1;0
117A111;A01;0;7;0;2;5;2;1;0
157A619;A01;3;7;8;0;1;26;1;0
138A728;A01;1;7;0;2;1;2;1;0
146A060;B01;2;7;0;2;3;1;1;0
174A351;C01;2;7;0;2;1;0;1;0
142A672;B01;1;7;0;2;4;23;2;0
166A371;A01;0;7;0;1;2;1;1;0
126A673;A01;2;1;0;1;1;25;5;0
118A287;A01;1;10;0;2;4;2;1;0
124A534;B01;3;7;0;2;9;26;1;0
105A869;A01;3;30;0;0;1;1;1;0
119A973;B01;3;7;0;2;6;2;1;0
188A227;B01;1;7;0;2;1;1;1;0
142A193;B01;0;34;0;2;1;17;1;0
171A048;B01;2;7;0;2;0;2;1;0
170A111;A01;1;1;0;4;7;19;5;0
157A424;B01;1;7;0;2;3;26;1;0
141A050;A01;1;7;0;2;5;1;1;0
105A780;B01;1;10;0;2;3;9;1;0
190A361;A01;1;7;0;2;2;17;1;0
122A900;A01;1;10;0;2;1;1;1;0
137A122;A01;3;7;8;2;2;15;1;0
167A357;A01;3;7;1;0;2;1;1;0
113A634;B01;1;2;0;2;4;1;1;0
100A937;A01;2;7;0;2;1;2;1;0
173A620;A01;1;7;0;2;1;2;1;0
198A141;A01;2;7;2;0;3;21;1;0
114A194;B01;1;1;0;2;1;1;5;0
184A910;B01;1;7;0;2;3;1;1;0
148A157;A01;1;1;0;2;1;18;5;0
163A671;A01;1;2;0;2;2;14;1;0
178A805;A01;3;33;0;2;1;1;1;0
177A613;D01;2;15;0;2;8;1;1;0
178A790;A01;1;10;0;1;4;23;0;0
123A921;A01;2;33;0;0;6;23;1;0
158A356;B01;1;7;0;2;4;2;1;0
174A461;A01;3;30;0;2;3;13;1;0
185A990;A01;1;7;0;2;1;13;1;0
161A283;A01;2;7;0;2;1;1;1;0
181A840;A01;1;10;0;2;3;16;1;0
186A475;B01;1;7;0;2;3;2;1;0
201A497;B01;2;32;0;2;1;1;1;0
192A608;B01;3;1;1;0;1;1;5;0
122A972;B01;1;7;0;2;1;1;1;0
139A714;B01;1;10;0;0;4;2;1;0
165A644;B01;1;10;0;2;4;0;0;0
126A102;A01;3;7;0;2;1;13;1;0
109A246;B01;2;7;0;2;3;2;1;0
152A914;B01;2;7;0;2;5;1;1;0
180A281;A01;1;7;1;0;1;13;1;0
200A243;A01;3;37;0;1;8;2;1;1
166A621;A01;1;33;0;2;3;5;1;0
111A544;B01;1;7;0;2;3;1;1;0
159A960;A01;1;1;0;2;7;26;5;0
201A013;A01;2;7;0;2;1;5;1;0
129A198;A01;2;10;0;2;3;15;1;0
172A461;A01;2;31;5;0;2;14;1;0
152A194;B01;2;17;0;2;2;1;1;0
121A473;A01;1;7;0;5;1;1;1;0
154A661;A01;2;33;0;2;1;3;1;0
164A043;A01;1;7;0;2;3;26;1;0
142A850;A01;2;7;17;0;2;1;1;0
177A004;A01;2;32;0;2;1;13;1;0
102A857;A01;1;30;0;1;2;1;1;0
174A248;A01;1;7;3;0;7;9;1;0
110A605;B01;3;50;0;2;0;5;3;0
198A241;B01;1;33;0;2;0;1;1;0
136A111;B01;1;7;0;2;3;1;1;0
146A507;C01;2;7;0;2;3;1;1;0
137A362;A01;2;7;0;9;1;1;1;0
134A446;B01;1;50;0;2;1;1;3;0
166A601;B01;1;7;0;2;1;1;1;0
135A694;B01;1;10;0;2;4;1;1;0
182A871;A01;1;33;0;0;1;1;1;0
163A401;B01;1;7;0;2;4;2;1;0
172A253;A01;2;14;0;2;1;1;1;0
135A602;B01;1;33;0;2;3;1;1;0
120A082;B01;2;7;0;2;1;1;1;0
142A497;C01;1;7;0;2;5;2;1;0
165A137;B01;2;7;0;2;8;1;1;0
147A606;A01;1;10;0;2;2;1;1;0
155A286;B01;2;7;0;2;4;1;1;0
143A474;B01;2;7;0;2;4;1;1;0
150A916;C01;2;1;0;2;1;1;5;0
137A199;A01;2;7;0;2;3;15;1;0
154A873;A01;3;7;13;0;2;1;1;0
143A889;B01;2;7;0;2;1;1;1;0
193A127;B01;2;7;13;0;3;1;1;0
102A582;A01;1;1;0;1;1;1;5;0
128A823;A01;2;34;9;0;1;1;1;0
148A600;B01;1;7;0;2;3;20;1;0
109A210;A01;0;7;6;0;1;1;1;0
171A015;B01;2;7;0;2;2;1;1;0
176A736;B01;2;31;0;2;8;3;1;0
191A837;B01;2;10;0;2;1;1;1;0
179A425;B01;1;7;0;2;8;15;1;0
190A918;B01;1;2;0;2;1;1;1;0
146A919;B01;1;7;0;2;4;2;1;0
127A703;A01;3;10;15;2;1;1;1;0
154A654;A01;2;7;0;9;3;9;1;0
181A538;A01;0;2;0;0;0;1;1;0
108A743;A01;1;7;0;2;1;2;1;0
125A896;B01;3;1;0;2;8;1;5;0
138A541;A01;2;7;0;2;2;20;1;0
144A244;A01;2;33;0;2;1;2;1;0
146A212;B01;1;10;0;9;4;0;1;0
116A333;A01;2;7;0;1;2;0;1;0
187A631;B01;1;7;0;2;0;2;0;0
140A529;A01;1;7;0;2;1;2;1;0
109A577;B01;1;33;0;2;8;5;1;0
168A285;B01;2;2;0;2;1;1;1;0
168A765;A01;1;7;0;2;1;2;1;0
178A669;A01;2;30;0;0;0;21;1;0
144A064;B01;2;7;0;2;7;1;1;0
158A830;B01;3;7;0;2;1;1;1;0
157A685;B01;3;50;0;2;1;1;3;0
145A256;A01;2;7;0;2;1;2;1;0
179A716;A01;1;1;0;2;2;1;5;0
132A893;B01;1;33;0;2;1;1;1;0
150A265;B01;2;32;0;2;1;1;1;0
200A598;B01;3;3;0;2;2;1;1;0
155A005;B01;1;7;0;2;4;15;1;0
131A693;B01;3;1;0;2;3;1;6;0
199A006;A01;2;7;0;2;3;13;1;0
103A907;A01;1;7;9;0;1;1;1;0
166A517;B01;2;7;0;2;2;1;1;0
167A240;B01;3;7;12;2;8;15;1;0
173A379;A01;2;7;0;0;3;1;1;0
122A533;B01;1;33;0;2;1;1;1;0
183A735;B01;2;38;0;2;6;1;1;3
116A222;A01;1;7;0;2;1;5;1;0
136A423;A01;2;33;2;0;7;0;1;0
119A732;A01;1;7;0;1;1;1;1;0
138A566;B01;1;1;0;2;5;12;5;0
121A153;B01;1;36;0;2;1;10;1;0
126A397;A01;3;7;9;1;3;4;1;0
105A594;A01;0;7;0;0;2;2;1;0
152A216;A01;1;32;1;0;1;26;1;0
101A241;B01;3;7;0;2;2;1;1;0
186A125;D01;0;7;0;2;4;24;1;0
126A057;D01;1;37;0;2;2;1;1;1
128A347;B01;2;7;0;2;3;1;1;0
112A078;B01;2;7;15;0;8;2;1;0
133A244;B01;1;7;0;2;3;1;1;0
170A167;A01;1;43;-1;-1;1;1;1;0
152A818;A01;2;2;0;2;1;1;1;0
183A522;B01;2;32;0;2;1;1;1;0
191A773;C01;0;7;0;2;8;1;1;0
147A000;A01;2;7;0;1;3;26;1;0
170A345;B01;2;7;0;1;4;23;1;0
150A705;B01;2;7;0;2;3;1;1;0
142A180;A01;3;7;0;1;2;16;1;0
163A263;B01;1;1;0;2;0;1;5;0
168A668;B01;1;7;0;0;4;23;1;0
136A727;B01;1;7;0;2;1;21;1;0
146A644;A01;2;33;0;2;3;18;1;0
108A052;A01;1;7;0;2;2;15;1;0
122A530;B01;1;7;0;2;4;23;1;0
103A335;C01;1;7;0;2;1;2;1;0
121A041;A01;2;7;0;2;1;1;1;0
141A704;B01;2;2;0;2;1;1;1;0
148A413;B01;0;1;1;0;0;0;0;0
161A004;B01;2;50;0;2;8;1;3;0
168A057;A01;2;7;0;2;1;1;1;0
191A190;A01;1;7;0;9;2;1;1;0
190A297;A01;1;7;0;2;3;9;1;0
164A325;B01;3;7;0;2;1;1;1;0
156A628;B01;1;7;0;2;8;19;1;0
146A820;B01;1;7;0;2;2;1;1;0
131A975;A01;2;32;0;1;1;1;1;0
191A357;A01;1;7;2;0;9;0;1;0
170A760;B01;2;37;0;2;3;5;1;1
123A646;B01;1;60;0;2;5;2;5;0
110A752;B01;0;50;0;2;8;1;3;0
107A693;B01;2;10;0;9;8;1;1;0
198A178;C01;2;7;0;2;5;23;1;0
192A073;A01;0;20;12;0;0;1;1;0
187A336;B01;2;1;0;2;1;1;5;0
141A124;A01;3;7;0;2;5;16;1;0
131A267;B01;0;7;0;2;1;1;1;0
151A863;B01;2;7;0;2;4;12;1;0
198A534;B01;2;7;0;2;3;1;1;0
189A288;A01;1;7;0;2;4;1;1;0
166A588;A01;1;33;0;2;8;3;1;0
163A473;A01;3;7;14;0;1;1;1;0
200A359;A01;2;7;2;2;8;20;1;0
138A147;A01;2;7;0;2;2;15;1;0
122A608;C01;1;7;0;2;6;1;1;0
146A106;B01;1;7;0;2;4;1;1;0
187A891;B01;2;7;0;2;3;22;1;0
106A400;B01;1;7;0;2;9;1;1;0
180A352;B01;2;33;0;2;8;3;1;0
114A207;B01;1;7;0;2;2;1;1;0
144A593;B01;3;7;0;2;7;15;1;0
194A857;A01;1;7;0;1;1;15;1;0
171A088;A01;1;7;0;2;1;1;1;0
147A288;B01;1;80;0;2;1;25;3;0
151A103;B01;2;7;0;2;7;2;1;0
194A167;A01;3;7;0;0;1;0;1;0
173A332;A01;1;7;1;0;1;14;1;0
146A152;B01;3;50;0;2;7;16;3;0
177A105;B01;0;2;0;0;0;0;1;0
131A800;A01;1;7;0;2;1;0;1;0
186A411;A01;2;15;0;2;2;14;1;0
128A077;A01;2;31;0;2;1;1;1;0
150A190;A01;1;1;0;1;1;1;5;0
107A771;B01;2;7;0;2;1;1;1;0
133A307;B01;1;40;0;2;1;1;0;0
176A016;C01;0;32;0;2;7;17;1;0
192A509;B01;2;7;0;2;1;1;1;0
182A510;A01;2;7;0;2;1;1;1;0
133A211;A01;2;33;0;2;3;18;1;0
186A480;A01;1;7;10;0;3;19;1;0
156A069;A01;1;7;2;0;2;14;1;0
195A584;B01;1;32;0;2;2;2;1;0
153A906;A01;2;7;0;2;3;9;1;0
108A119;B01;3;7;0;2;3;1;1;0
198A696;Z01;0;32;0;2;1;2;0;0
200A163;A01;2;7;0;2;3;2;1;0
109A207;A01;1;7;2;0;1;14;1;0
148A124;C01;3;7;0;2;2;2;2;0
158A372;A01;2;7;3;0;1;12;1;0
167A948;A01;2;7;13;0;2;14;1;0
186A659;A01;2;7;0;2;1;15;1;0
138A821;C01;2;33;0;2;8;1;1;0
174A236;A01;1;7;0;2;8;22;1;0
176A838;A01;1;7;0;2;2;1;1;0
103A116;B01;1;7;0;2;6;15;1;0
133A878;B01;1;1;0;9;1;1;5;0
166A155;A01;2;7;0;2;1;1;1;0
131A970;B01;1;7;0;2;5;1;1;0
181A431;A01;2;7;0;2;3;1;1;0
174A878;A01;1;7;0;1;3;1;1;0
105A965;B01;1;7;0;2;3;1;1;0
137A848;A01;1;7;0;2;0;16;0;0
188A328;B01;0;30;0;2;0;5;1;0
156A516;B01;1;14;3;2;1;1;1;0
178A879;A01;2;7;0;2;2;13;1;0
168A385;A01;1;34;0;2;7;17;1;0
200A077;B01;3;32;0;0;4;1;1;0
194A632;A01;0;7;0;2;3;15;2;0
185A846;A01;1;10;0;1;3;1;1;0
154A858;A01;1;31;0;2;3;16;1;0
127A618;B01;2;14;0;2;4;1;1;0
198A521;A01;3;30;15;0;8;13;1;0
199A667;A01;1;2;0;0;7;1;1;0
119A767;A01;1;7;0;2;7;9;1;0
131A463;B01;1;7;0;2;7;12;1;0
196A561;D01;2;7;0;2;1;1;1;0
170A838;B01;2;7;8;2;2;5;1;0
137A251;A01;3;30;0;2;3;1;1;0
159A608;A01;3;7;0;0;7;10;1;0
166A678;A01;3;2;0;2;1;17;1;0
104A429;A01;1;7;0;2;1;1;1;0
123A978;B01;2;7;0;2;4;2;1;0
190A985;A01;3;7;4;0;0;0;1;0
159A316;B01;2;10;0;2;4;2;1;0
152A899;B01;1;7;0;2;8;0;1;0
195A676;B01;2;7;0;2;3;1;1;0
149A266;B01;2;33;0;2;1;1;1;0
180A870;B01;1;43;0;2;1;2;1;0
130A420;A01;1;7;0;2;0;0;0;0
143A862;A01;1;7;0;2;3;10;1;0
200A194;A01;1;7;0;2;1;1;1;0
122A518;A01;3;33;0;0;0;0;1;0
104A257;A01;3;7;0;2;1;15;1;0
198A111;A01;1;7;0;1;3;2;1;0
134A797;B01;2;7;0;2;1;1;1;0
105A739;A01;3;7;0;1;1;19;1;0
137A925;B01;2;1;0;2;1;1;5;0
201A065;B01;3;7;0;2;2;15;1;0
174A706;A01;2;7;0;2;1;2;1;0
181A226;A01;3;7;0;2;6;19;1;0
185A575;B01;2;7;0;2;1;1;1;0
112A869;B01;2;1;0;2;1;1;5;0
104A875;A01;1;14;0;2;2;16;1;0
191A944;A01;2;7;0;2;3;10;1;0
136A537;B01;2;7;0;2;2;1;1;0
152A043;B01;2;1;0;2;1;1;5;0
174A838;B01;2;7;0;2;4;15;1;0
124A710;B01;1;37;0;2;3;7;2;2
165A370;B01;2;7;0;2;4;23;1;0
162A934;B01;2;7;0;2;1;1;1;0
119A479;A01;2;17;0;0;6;2;1;0
128A054;A01;2;7;0;2;2;1;1;0
183A710;B01;2;7;0;2;1;1;1;0
114A671;B01;1;32;0;2;1;1;1;0
194A617;A01;2;10;0;2;1;2;1;0
165A009;A01;2;37;0;2;7;0;6;1
108A601;B01;2;7;0;2;4;2;1;0
162A908;A01;0;99;0;2;3;9;1;0
187A884;A01;3;7;0;2;0;1;1;0
134A550;A01;1;31;0;2;7;14;1;0
101A191;B01;1;7;0;2;3;19;1;0
184A381;A01;3;7;8;0;1;0;1;0
196A901;B01;1;7;3;0;6;1;1;0
193A043;B01;2;7;0;2;5;2;1;0
182A540;Z01;2;7;0;2;3;11;0;0
182A542;B01;2;33;0;2;2;1;1;0
135A966;A01;1;7;0;2;1;1;1;0
193A311;A01;2;14;0;1;1;1;1;0
179A504;A01;1;7;0;2;7;15;1;0
178A008;A01;1;7;1;0;2;14;1;0
197A788;B01;2;31;0;2;1;1;1;0
198A827;A01;1;7;2;0;8;1;1;0
164A832;A01;0;7;0;2;2;2;1;0
173A819;B01;1;7;0;9;2;1;1;0
184A168;A01;3;14;0;2;2;1;1;0
189A675;A01;2;7;0;2;8;13;0;0
183A766;B01;3;7;0;2;6;1;1;0
174A887;A01;3;7;14;2;2;21;1;0
133A267;A01;1;37;6;0;2;19;1;10
106A709;A01;2;7;1;2;3;15;1;0
160A015;A01;1;7;0;9;1;1;1;0
147A220;B01;2;7;0;2;6;11;1;0
146A945;B01;1;17;0;2;5;17;1;0
159A618;B01;1;33;0;2;1;2;1;0
173A563;A01;-1;7;0;2;1;1;1;0
170A618;C01;1;7;0;2;1;2;1;0
140A949;A01;1;33;0;2;7;2;1;0
143A824;A01;2;7;0;0;9;0;1;0
196A268;B01;2;2;0;2;1;13;1;0
196A250;B01;1;10;0;2;1;2;1;0
180A302;A01;2;10;0;2;1;2;1;0
127A400;B01;2;50;0;2;1;1;3;0
104A369;A01;3;10;0;1;1;1;0;0
185A468;B01;3;7;0;2;3;1;1;0
109A423;B01;1;7;0;2;2;1;1;0
178A982;B01;1;7;0;2;1;1;1;0
174A195;B01;2;7;0;2;1;1;1;0
141A801;D01;3;7;0;2;4;2;1;0
151A012;A01;1;32;0;0;0;1;1;0
181A759;A01;2;10;0;2;1;1;1;0
163A754;C01;2;7;0;9;7;2;3;0
195A695;C01;2;7;0;2;0;11;1;0
114A418;A01;3;7;0;1;5;20;1;0
158A798;A01;2;7;0;1;3;0;1;0
188A457;A01;2;1;0;2;1;13;5;0
157A426;A01;2;33;0;2;1;2;1;0
156A376;A01;2;7;0;2;6;1;1;0
198A225;B01;1;7;0;2;1;2;1;0
166A300;B01;1;7;0;2;3;16;1;0
189A248;A01;1;33;0;2;4;0;1;0
108A169;A01;2;7;0;2;1;1;1;0
195A465;B01;2;7;0;2;4;2;1;0
194A781;B01;1;15;0;2;2;23;1;0
104A039;A01;3;7;0;1;2;17;1;0
142A194;A01;1;7;0;2;3;23;1;0
134A532;B01;1;2;1;0;7;1;1;0
143A290;Z01;1;7;0;9;2;1;1;0
133A591;A01;1;2;5;0;1;1;1;0
155A232;D01;3;7;0;2;4;23;1;0
138A352;A01;2;3;0;2;2;16;1;0
178A215;A01;2;7;0;0;1;13;1;0
165A524;A01;2;7;0;2;5;12;1;0
111A801;B01;2;7;0;2;1;2;1;0
200A676;A01;1;7;0;1;0;26;1;0
144A618;A01;2;30;15;0;1;0;1;0
161A072;B01;2;10;3;2;6;1;1;0
182A226;B01;2;2;0;2;3;1;1;0
111A148;B01;2;7;0;2;4;2;1;0
193A780;A01;2;7;4;0;0;2;1;0
139A332;B01;2;7;0;2;4;2;1;0
122A175;A01;1;2;0;2;2;7;1;0
136A327;A01;1;7;0;1;1;1;1;0
192A619;Y01;3;60;0;2;8;19;5;0
158A855;B01;3;14;0;2;3;1;1;0
195A878;B01;1;7;0;2;1;1;1;0
159A916;A01;1;7;0;2;3;17;1;0
104A420;A01;1;33;0;2;1;17;1;0
134A383;B01;1;99;0;2;1;2;1;0
154A086;A01;1;10;0;2;1;19;1;0
166A015;C01;2;7;0;2;8;0;1;0
107A404;B01;0;7;0;2;1;1;1;0
148A558;A01;1;37;0;1;2;26;1;1
159A706;B01;1;80;0;2;8;1;3;0
117A052;B01;2;43;0;2;7;5;1;0
190A394;A01;1;7;0;2;4;2;1;0
151A061;B01;2;50;0;2;3;19;3;0
140A588;B01;3;7;9;2;1;19;1;0
128A847;B01;2;33;0;2;1;3;1;0
145A274;A01;1;33;0;1;2;5;1;0
160A368;B01;3;7;0;2;4;2;1;0
178A011;A01;0;7;14;0;1;6;1;0
112A432;A01;2;7;2;0;1;13;1;0
127A816;A01;0;7;0;2;7;1;1;0
134A124;A01;1;7;4;0;1;1;1;0
150A106;B01;1;1;0;2;8;1;0;0
117A700;B01;1;7;0;2;5;15;1;0
177A221;B01;1;7;0;2;6;15;1;0
200A951;A01;3;7;12;0;2;14;1;0
175A120;B01;3;1;0;2;8;15;5;0
149A805;B01;2;31;0;2;1;1;1;0
170A360;B01;2;10;0;2;4;23;1;0
130A039;A01;2;7;0;2;1;9;1;0
174A148;A01;2;7;0;2;1;1;1;0
130A660;A01;1;7;0;2;1;2;1;0
164A253;B01;2;7;0;2;3;1;1;0
109A901;A01;1;7;9;0;7;15;1;0
118A730;C01;2;7;0;2;1;1;1;0
114A259;A01;3;7;0;2;2;2;1;0
117A395;A01;1;7;0;2;0;1;1;0
152A055;A01;3;7;0;2;1;19;1;0
132A922;A01;2;7;0;2;3;13;1;0
199A403;A01;2;7;0;1;3;1;1;0
189A339;A01;2;7;1;0;2;1;1;0
103A853;B01;3;7;0;0;4;2;1;0
121A894;A01;0;7;0;2;0;1;1;0
152A256;B01;1;7;0;2;5;2;1;0
173A623;B01;1;7;0;2;4;1;1;0
113A884;A01;2;7;0;2;7;1;1;0
198A080;A01;2;31;13;9;1;17;1;0
157A304;A01;3;10;13;0;8;13;1;0
123A838;A01;1;30;0;2;1;1;1;0
171A424;B01;2;7;0;2;4;2;1;0
188A333;C01;2;33;0;2;1;23;1;0
108A755;B01;2;1;0;2;1;1;5;0
107A665;A01;1;33;13;0;7;13;1;0
194A241;A01;1;10;0;2;4;1;0;0
143A180;A01;2;7;0;1;7;1;1;0
159A190;A01;0;32;11;0;1;13;1;0
147A562;A01;3;7;0;1;7;16;2;0
177A476;B01;2;33;0;2;8;3;1;0
185A542;A01;2;7;4;0;2;14;1;0
121A305;A01;2;2;0;2;6;9;1;0
145A644;B01;1;33;0;2;2;1;1;0
164A489;A01;2;2;0;0;7;0;1;0
134A421;B01;1;7;0;2;0;1;1;0
159A772;A01;2;7;0;1;7;16;1;0
166A448;A01;2;33;8;0;1;1;1;0
168A629;A01;2;7;0;2;6;12;1;0
163A248;A01;2;30;0;2;1;1;1;0
197A380;A01;3;30;0;2;1;18;1;0
117A417;B01;1;33;0;2;1;2;1;0
165A344;A01;2;7;8;1;3;15;1;0
171A307;B01;0;7;0;2;4;1;1;0
169A267;B01;2;7;0;2;7;12;1;0
123A026;A01;3;7;0;1;3;1;1;0
180A300;A01;1;10;0;2;2;15;1;0
134A247;C01;1;7;0;2;7;1;1;0
156A500;A01;0;10;0;2;1;0;1;0
172A122;B01;3;7;0;2;0;1;1;0
124A964;A01;1;32;0;2;1;1;1;0
197A909;A01;2;14;3;0;8;1;1;0
200A746;A01;3;10;0;1;2;16;1;0
177A713;B01;2;7;0;0;3;15;1;0
166A710;A01;1;33;0;0;1;0;1;0
120A474;B01;1;31;0;2;2;1;1;0
114A024;A01;3;7;9;2;1;9;2;0
112A244;A01;1;30;12;0;3;18;1;0
185A833;B01;2;7;0;2;1;1;1;0
173A597;B01;1;2;0;2;1;1;1;0
130A227;A01;0;7;0;1;0;19;0;0
180A471;A01;3;7;0;2;3;1;1;0
151A121;B01;3;33;0;2;3;1;1;0
181A272;A01;2;7;8;0;1;1;1;0
172A772;A01;1;17;0;4;2;23;1;0
139A280;A01;1;32;0;2;3;1;1;0
162A686;B01;1;10;0;2;1;1;1;0
165A076;B01;3;7;0;2;8;1;2;0
158A866;A01;2;7;0;2;7;21;1;0
147A502;B01;2;2;0;2;1;2;1;0
164A261;A01;1;7;0;2;2;2;1;0
120A217;A01;3;7;0;1;4;20;1;0
171A762;A01;3;7;0;2;1;1;1;0
123A294;A01;1;7;0;2;2;2;1;0
175A965;D01;2;10;0;2;1;1;1;0
151A189;A01;2;7;0;2;4;1;1;0
113A917;Z01;2;7;0;2;1;2;1;0
200A075;A01;1;7;2;0;7;1;1;0
176A325;B01;1;7;0;2;4;15;1;0
164A304;B01;2;33;0;2;4;26;1;0
130A856;A01;1;7;0;2;1;15;1;0
185A634;A01;3;7;2;0;1;1;1;0
107A258;B01;2;15;0;2;6;1;1;0
174A651;A01;1;1;0;0;8;14;5;0
118A022;A01;2;7;0;2;1;1;1;0
114A066;B01;2;2;0;2;7;17;1;0
102A040;A01;1;7;0;0;1;26;1;0
